"","baseMean","log2FoldChange","lfcSE","pvalue","padj","significance"
"ENSDARG00000109666",41.6483621761566,-9.47981531429376,3.29253478172102,4.60296431201825e-07,5.05230130438193e-05,"Significant"
"si:ch73-56d11.3",59.587847010826,9.81068559388343,3.29172422293228,4.62639936566822e-07,5.05613603088438e-05,"Significant"
"ENSDARG00000110493",103.050179784478,-4.71196528372001,1.08119628003822,4.66279687145496e-07,5.07404354831504e-05,"Significant"
"gjb9a",129.75092771349,5.27751737361007,1.21199823925779,4.7289769522581e-07,5.12406883010701e-05,"Significant"
"crp4",63.6068833431264,7.78176819153443,1.81962026997576,4.75233878888143e-07,5.1274702124293e-05,"Significant"
"znf185",1799.35047893459,3.58993053274187,0.820100524615984,5.04535025415887e-07,5.420544732805e-05,"Significant"
"pdlim2",1369.40334633073,2.87055476322647,0.653628440094428,5.29681703100102e-07,5.66670024561312e-05,"Significant"
"pdk2b",848.213488427608,1.7257870266343,0.385422423430617,5.36888066534005e-07,5.71966257435702e-05,"Significant"
"ccl38a.4",193.319721913132,3.25907181904439,0.746274862612204,5.51602577243772e-07,5.8518340359899e-05,"Significant"
"lmo7a",1278.86166145308,2.78770846024989,0.639749167379934,6.41379133289411e-07,6.77590330189709e-05,"Significant"
"psmb5",5531.93444981752,-1.04802445611935,0.230224519129226,6.89058274390797e-07,7.24940769592475e-05,"Significant"
"klf5l",479.434622064362,4.50624189192582,1.053883932423,6.96534884361387e-07,7.29778594751362e-05,"Significant"
"si:ch211-207l14.3",475.046607818327,1.94143297674691,0.443322986237341,7.36771594369056e-07,7.68759003095778e-05,"Significant"
"ENSDARG00000089903",131.207009466552,5.01322051990342,1.17416121545512,7.44248460145213e-07,7.7337785684352e-05,"Significant"
"vgll4l",228.821299809113,3.21539757657536,0.750076186637479,7.82378886644822e-07,8.09682313097121e-05,"Significant"
"rab25a",322.399361760758,4.93833718487162,1.16583088691844,8.01653186287652e-07,8.26256769850545e-05,"Significant"
"foxq1b",616.507076607958,3.6041607168741,0.844703839314414,8.18420027932286e-07,8.4012306915883e-05,"Significant"
"ENSDARG00000109617",1758.66244213517,-1.32167594621966,0.298236393774118,8.54235433028351e-07,8.73352395340074e-05,"Significant"
"eslec",6886.9713327595,2.21267423137007,0.512051415313763,9.15207037952486e-07,9.31930700694188e-05,"Significant"
"slc13a2",151.29017777139,3.34346306783462,0.787594046014894,9.26948124405941e-07,9.40110787772505e-05,"Significant"
"si:ch73-144l3.1",513.614487248346,1.95329291942956,0.451776905501536,9.39441878409799e-07,9.4898600904703e-05,"Significant"
"lgals2b",1558.80956286894,3.55181990835343,0.83946101480406,9.67886694553194e-07,9.73839965888739e-05,"Significant"
"ENSDARG00000116069",359.756394184941,5.04849647321703,1.2060814956276,9.73757259354485e-07,9.75874122961777e-05,"Significant"
"adrb2a",684.864676969305,2.82651241373102,0.664097707721045,1.00239628717091e-06,0.000100062038823694,"Significant"
"si:dkey-7c18.24",11102.8172954183,5.21352096876421,1.24987058824238,1.04375592006522e-06,0.00010378208373825,"Significant"
"hbba1",116622.965975657,1.64401904950152,0.38226737736965,1.05250729202788e-06,0.000104243446833465,"Significant"
"s100w",1382.2413523279,3.18133977233634,0.754108808844665,1.06220669756011e-06,0.000104794750259286,"Significant"
"syk",1434.78669864698,1.528681561121,0.351733596994721,1.10966251398091e-06,0.000109052298612349,"Significant"
"arid6",423.336430553489,4.92689395569697,1.19063715124076,1.15576915314904e-06,0.00011286085183182,"Significant"
"si:ch211-194m7.8",2365.45563995512,2.54402121860181,0.599789201946806,1.1573189302415e-06,0.00011286085183182,"Significant"
"klf5a",829.907836749741,2.51184943457686,0.594016594563806,1.16466082990504e-06,0.00011314166797794,"Significant"
"pleca",2570.59366947891,1.66180310136892,0.385406110456603,1.17981011965795e-06,0.000114175899175295,"Significant"
"zp2l1",177.653927574815,2.72165914948476,0.645696361251105,1.19777265193049e-06,0.000115473481329648,"Significant"
"zte38",6318.51016972999,-1.17179244577249,0.266726806126481,1.20401770243862e-06,0.000115635866838376,"Significant"
"zgc:194627",804.910787810936,-1.85120337832861,0.435222668289214,1.28304648794395e-06,0.000122760919629505,"Significant"
"cdh26.1",586.257790402513,2.84303226135239,0.679791402127997,1.33974552272173e-06,0.000127225646923631,"Significant"
"si:ch211-264f5.6",669.982773293337,3.46707643721877,0.834209241548091,1.3369818044424e-06,0.000127225646923631,"Significant"
"cyp2k17",40.3222214499699,9.14590073126291,3.21345036061266,1.36691599198849e-06,0.000128840724821071,"Significant"
"daw1",15144.891695848,-1.16608946411473,0.267387858566939,1.36313210254481e-06,0.000128840724821071,"Significant"
"apoa4b.2",52.3599622083366,7.23790078821235,1.81970452847567,1.37301664885061e-06,0.000128936433820767,"Significant"
"rnf212b",2007.70098589876,-1.48347245339557,0.345826666029055,1.39018585340133e-06,0.000130067019605132,"Significant"
"ftr50",327.617563678225,2.0768713432902,0.492920198570424,1.39704750525958e-06,0.000130228454028884,"Significant"
"zmp:0000001332",1734.40123884452,2.95271240413704,0.708066873537917,1.40823508517135e-06,0.000130790478331574,"Significant"
"prkd2",1349.51582533832,1.52519203712443,0.355601679075621,1.41675413078517e-06,0.000131101463452766,"Significant"
"ms4a17a.5",192.334365309938,5.00308763133433,1.22063907189913,1.44977644618406e-06,0.00013366938833817,"Significant"
"fosb",1694.76019711217,2.92200612602884,0.703297942152434,1.48209032950568e-06,0.000136153624292089,"Significant"
"zmp:0000001268",229.359892253099,3.25479728826323,0.78921034177625,1.54953582537675e-06,0.000141835670947391,"Significant"
"bcl11bb",160.555876924014,3.58489405404473,0.870392679567847,1.57676831632514e-06,0.000143809211008719,"Significant"
"areg",1304.84309783416,1.44090398419155,0.338542788159739,1.59894373085545e-06,0.000145309026149964,"Significant"
"dbnla",809.97009385664,2.01905321815934,0.483133575376197,1.78746964524315e-06,0.000161804282287459,"Significant"
"srgap3",316.656004190747,2.58638846552169,0.627312626570528,1.79321645919053e-06,0.000161804282287459,"Significant"
"apnl",367.489691773078,4.69531055016036,1.16261369462852,1.83248620264916e-06,0.000164761303787835,"Significant"
"si:dkeyp-100a1.6",59.0458065752918,9.68928910130967,3.38030890809271,1.84826707948118e-06,0.000165592974559171,"Significant"
"zgc:153932",573.795389180966,4.1717726635695,1.03035071000601,1.87152545420758e-06,0.000167086365814906,"Significant"
"ca2",498.102355915765,3.01022707501218,0.735876309056906,1.90950294783854e-06,0.000169878762254197,"Significant"
"capgb",1867.25677594944,1.71946570254838,0.408298866901684,1.95614076136323e-06,0.000172815153325313,"Significant"
"capn2b",2352.35630892215,2.31273932554087,0.559004881031176,1.95460928738917e-06,0.000172815153325313,"Significant"
"golph3l",617.942514887351,2.98208884140789,0.731098989676551,1.96813907343997e-06,0.000173271410441217,"Significant"
"btg2",7284.1381532549,1.917534100018,0.459637550670537,1.99186608686318e-06,0.000174753510838809,"Significant"
"cdk2",9757.64461655189,-1.16491947382313,0.272310736631974,2.05713280295871e-06,0.000179857249031097,"Significant"
"ehf",682.679794988511,2.8860152860407,0.7090798951722,2.10499671643843e-06,0.000183409593626448,"Significant"
"ddc",621.740243994884,2.87235999301983,0.709287296790038,2.31033906141657e-06,0.000200611804459648,"Significant"
"p2ry1",390.341527278248,2.38892786748528,0.58638918803783,2.35796155027858e-06,0.000204048174427691,"Significant"
"si:busm1-71b9.3",164.869320563399,4.15810910817635,1.04001721700959,2.46034123148061e-06,0.000212183509946228,"Significant"
"tmem45b",318.220820709213,5.30260452539326,1.34535571789578,2.54415303391349e-06,0.000218667797202971,"Significant"
"ccl38a.5",61.6354894204423,3.97317510481559,0.994736231421836,2.66721294292371e-06,0.000228470216783211,"Significant"
"si:ch211-79k12.1",4840.92675865307,2.20623645293831,0.543199218131222,2.68061080907524e-06,0.000228844737589571,"Significant"
"morn2",2864.71582135542,-1.1297788591287,0.267742128678531,2.75656430709179e-06,0.000234539221497692,"Significant"
"scin",938.140862315564,1.9841835656892,0.486119749868841,2.76680481424813e-06,0.00023462319754268,"Significant"
"oclna",2835.4123954178,2.96767018440239,0.740678424057885,2.82004468847242e-06,0.000238340776920727,"Significant"
"timp4.3",1700.06923840298,2.5155710335736,0.62400219266242,2.86094548904244e-06,0.000240994262042097,"Significant"
"cd74b",29934.5782338476,1.77469216758155,0.428294231910803,2.91952642465809e-06,0.000244613412819641,"Significant"
"si:ch211-202h22.7",279.521905227636,4.89282027590397,1.24904777704401,2.92320505164075e-06,0.000244613412819641,"Significant"
"linc.pou2af1",370.136550344114,2.85597328871487,0.715880687903038,2.94793585955739e-06,0.000245103908425341,"Significant"
"pycard",740.290916829043,2.27289581993284,0.564416131962255,2.94840039714963e-06,0.000245103908425341,"Significant"
"cldn7b",4628.9498320193,2.63813342736236,0.659312276334776,3.00468539961985e-06,0.000248966661135168,"Significant"
"plekhs1.1",1496.65136576685,7.68708474034515,2.03671159991568,3.06650155414922e-06,0.000253261064838611,"Significant"
"gbgt1l5",265.08454970015,2.7704847768365,0.695849494616202,3.13915451457711e-06,0.000258419684146437,"Significant"
"cd9b",1382.46184595482,2.73253851029149,0.685964617075805,3.1506260952145e-06,0.00025852467522383,"Significant"
"xkr8.1",56.722934694289,7.50092576604314,1.94873611917827,3.18055030324032e-06,0.000260138235285995,"Significant"
"mhc1uma",55.3156251961224,6.10628028328853,1.51836940749043,3.22703646904761e-06,0.000262248428438148,"Significant"
"osmr",463.653086458701,3.08188721752424,0.77839654938603,3.22369100085474e-06,0.000262248428438148,"Significant"
"cyp1b1",242.870622832626,2.07077356536695,0.51566532017875,3.25452548516833e-06,0.000263637359988636,"Significant"
"si:dkey-211g8.5",424.817876297529,2.80285351660913,0.706391957302428,3.29646779256149e-06,0.000266184525096805,"Significant"
"b3galt10.2",79.5205164345037,6.61921280035453,1.66644367714444,3.45213989155772e-06,0.000277053430234631,"Significant"
"hsd17b12a",627.059125420346,2.68669919416948,0.676622787626349,3.45292383964281e-06,0.000277053430234631,"Significant"
"ENSDARG00000076211",809.10826911692,2.368074078542,0.595171248059074,3.59362920244644e-06,0.000287433654347096,"Significant"
"pttg1ipa",641.465869055292,2.92701823403781,0.743801703401726,3.63294538851511e-06,0.000288756521397494,"Significant"
"tmprss4a",698.886834432905,2.7592155897808,0.699969544959877,3.62968692139805e-06,0.000288756521397494,"Significant"
"ngef",961.814127505595,1.68647872990546,0.416612777893802,3.67446337981134e-06,0.000291143809359739,"Significant"
"C18H15orf48",1303.38424835386,2.14224762710219,0.537654712448625,3.69411297111376e-06,0.000291788892157599,"Significant"
"erbb3b",143.267044427419,3.97037977952009,1.01940593512681,3.71036377064752e-06,0.00029216233976636,"Significant"
"oclnb",1556.1115254219,5.43514265489543,1.42033690411046,3.72646863187091e-06,0.000292522019074572,"Significant"
"col17a1b",1954.3657182429,2.68572875625761,0.679944447884601,3.77396429948086e-06,0.0002953360025103,"Significant"
"zpax1",419.839934942851,2.308651226489,0.582674725740378,3.88673838015143e-06,0.00030322538962689,"Significant"
"itgb2",2844.45770044634,1.2898193443838,0.316055265960322,3.97675358145943e-06,0.000308350419137321,"Significant"
"laptm5",1492.69689694733,1.38248019604004,0.338452673761003,3.96995762663108e-06,0.000308350419137321,"Significant"
"si:ch211-202f3.3",321.946820533122,2.57315219248487,0.653259975842265,4.00035966208841e-06,0.000309235119610523,"Significant"
"krt17",4028.49881924888,5.59416874071158,1.4700726283803,4.02766449888087e-06,0.000310399493523175,"Significant"
"zdhhc21",881.792390439835,1.34795177855234,0.332272762846562,4.24413818589131e-06,0.000326091283949316,"Significant"
"gdpd3b",41.8094181798055,9.10473788985158,3.31159319872582,4.30003521558573e-06,0.00032839576172041,"Significant"
"traj39",638.479585220363,1.88438177269749,0.47287925509702,4.29529325328172e-06,0.00032839576172041,"Significant"
"ENSDARG00000111833",123.780299232307,5.08436844958842,1.32896362708116,4.33202844972096e-06,0.000329845589617643,"Significant"
"cep44",1915.6641105271,-1.16406494070056,0.284809581034183,4.58868371645889e-06,0.000348341543804836,"Significant"
"cotl1",4415.69635681269,1.40175264151189,0.347065153683474,4.65602206935764e-06,0.000352398327070337,"Significant"
"st14b",802.802653095126,3.07302925586639,0.79409774405228,4.71453778706842e-06,0.000355765195211666,"Significant"
"slc7a3b",3246.64422283883,2.3570368331109,0.603351525753874,4.74893352438897e-06,0.000357297357599057,"Significant"
"tcima",2677.18192880587,1.56754944923364,0.394432006445494,5.36623449292281e-06,0.000402546969136266,"Significant"
"crema",910.739507460315,2.05530958581451,0.528189951827268,5.5765047255927e-06,0.00041708636376815,"Significant"
"cfp",4453.50939897121,1.20616507971079,0.301837102396274,5.59441739483601e-06,0.000417195450135491,"Significant"
"slx4ip",1116.81477215219,-1.57592377824276,0.399177147670026,5.61564052560577e-06,0.000417550045532945,"Significant"
"tagapb",694.681942413766,2.34964848268781,0.609861036248646,5.8618475601284e-06,0.000434582294991391,"Significant"
"cldn8.2",814.070476684283,6.57946934067124,1.80597490765401,6.02803831539087e-06,0.000445600325034214,"Significant"
"admb",482.581647483575,1.68580166608251,0.431305520693761,6.19311506212837e-06,0.000456472187210072,"Significant"
"antxr1a",188.55306591048,3.42759911415058,0.908953231711335,6.31748352925245e-06,0.000464289260533901,"Significant"
"gata2b",165.288705146708,3.07048641291722,0.810729043124115,6.34841164896238e-06,0.000465213807397229,"Significant"
"ENSDARG00000114911",853.892987176847,-1.82354339561013,0.47160938481093,6.38404583664612e-06,0.000466476893914012,"Significant"
"hbegfa",1314.40199446225,1.9290575244988,0.498795482447381,6.56851101871023e-06,0.000478576427814361,"Significant"
"lnx1",292.572641658746,4.13987030752495,1.11033742658648,6.59855535203057e-06,0.00047938788238033,"Significant"
"stat4",1470.6181335936,2.08850712377252,0.542633015473793,6.63221596922132e-06,0.000480456673998876,"Significant"
"pik3cd",738.163257531313,1.92845688157715,0.49938056869316,6.74054554693169e-06,0.000486913197556846,"Significant"
"mhc2bl",850.569963274479,2.93402635901114,0.7792323537851,7.04408513789674e-06,0.000505956880088872,"Significant"
"zp2.2",335.367430438975,3.65312950830521,0.978371518553517,7.03065506725123e-06,0.000505956880088872,"Significant"
"tgm1",334.936674570214,4.47148463115291,1.2094303616704,7.11109514640604e-06,0.000509327167901483,"Significant"
"atp2a3",1596.41672841818,1.8475816179451,0.478383659567585,7.18259629587764e-06,0.000511558227758364,"Significant"
"si:ch211-129c21.1",422.384537375246,2.46902901028475,0.651913820654271,7.17037041792836e-06,0.000511558227758364,"Significant"
"zgc:172053",934.986030553713,2.19900712870757,0.576032997481494,7.2145529779068e-06,0.00051239493208635,"Significant"
"ENSDARG00000112962",39.9737540075105,-0.249059198140182,0.545016984370241,7.2901199323685e-06,0.000516315616997775,"Not Significant"
"wrap73",2685.00015782808,-1.01927263082614,0.253356827012394,7.53848439538084e-06,0.000532418584526132,"Significant"
"si:ch211-199m9.2",372.992513645723,1.60908706523128,0.415748167188023,7.56091707605828e-06,0.000532519590176271,"Significant"
"ENSDARG00000114393",76.2091890379345,5.18578552415139,1.40881949298125,7.76334817087705e-06,0.000543756057659082,"Significant"
"npsn",2552.57447427169,2.77828460116622,0.740947575019179,7.76230498965813e-06,0.000543756057659082,"Significant"
"wu:fa56d06",501.467507091522,3.3501527657562,0.90162406914605,7.93131287959717e-06,0.000553990187499135,"Significant"
"si:dkey-260g12.1",282.168483754001,2.21363728953517,0.587227845097923,8.44871955768497e-06,0.000588509023035995,"Significant"
"slc3a2a",1579.60662626369,1.4926256544174,0.384137960057375,8.68448138368372e-06,0.000603274042420002,"Significant"
"zmp:0000000606",225.97172030685,4.33251923273563,1.19160109115066,9.11525560655403e-06,0.000631468048918517,"Significant"
"ptger2b",293.094754037352,2.98695550874001,0.809729131666133,9.31803110913304e-06,0.000642007279271924,"Significant"
"spint1b",1384.84109090315,1.61570851546119,0.422750263215851,9.31539522170118e-06,0.000642007279271924,"Significant"
"si:ch211-146l10.7",132.404370596492,5.20851416165482,1.44605704914152,9.6286985099143e-06,0.000661614229590452,"Significant"
"ENSDARG00000111734",107.919367870456,5.25314809803728,1.45528825562072,9.67951121803348e-06,0.000663308126846592,"Significant"
"ERGIC2",304.697048967461,2.59033274456283,0.69966058575199,9.78878665163955e-06,0.000667190014925593,"Significant"
"pfn1",25794.5171719041,1.32749098306273,0.340248839081718,9.7805704215445e-06,0.000667190014925593,"Significant"
"rbm46",4482.83757567205,-1.11174978226013,0.283379383179745,9.9182463432698e-06,0.000674201437087415,"Significant"
"zgc:158846",1457.23982745824,3.2839267087189,0.89719424365668,1.00682189535836e-05,0.000682566020235593,"Significant"
